,NUM_COMMANDE,QUANTITE,PRIX_UNITAIRE,MONTANT,DATE_COMMANDE,STATUT,TRIMESTRE,MOIS,ANNEE,TYPE_PRODUIT,CODE_PRODUIT,CLIENT,TELEPHONE,ADRESSE_1,ADRESSE_2,VILLE,ETAT,CODE_POSTAL,PAYS,ZONE_GEOGRAPHIQUE,NOM_CONTACT,PRENOM_CONTACT
2025,10110,48,34.47,1654.56,3/18/2003 0:00,Envoyé,1,3,2003,Voitures anciennes,S24_3969,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria
2026,10124,46,33.22,1528.12,5/21/2003 0:00,Envoyé,2,5,2003,Voitures anciennes,S24_3969,Signal Gift Stores,7025551838,8489 Strong St.,,Las Vegas,NV,83030,USA,,King,Sue
2027,10149,26,38.97,1013.22,2003/12/09,Envoyé,3,9,2003,Voitures anciennes,S24_3969,Signal Collectibles Ltd.,4155554312,2793 Furth Circle,,Brisbane,CA,94217,USA,,Taylor,Sue
2028,10162,37,38.98,1442.26,10/18/2003 0:00,Envoyé,4,10,2003,Voitures anciennes,S24_3969,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,,San Francisco,CA,,USA,,Brown,Julie
2029,10173,35,33.23,1163.05,2003/05/11,Envoyé,4,11,2003,Voitures anciennes,S24_3969,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni
2030,10182,23,42.25,971.75,2003/12/11,Envoyé,4,11,2003,Voitures anciennes,S24_3969,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie
2031,10193,22,41.02,902.44,11/21/2003 0:00,Envoyé,4,11,2003,Voitures anciennes,S24_3969,"Australian Collectables, Ltd",61-9-3844-6555,7 Allen Street,,Glen Waverly,Victoria,3150,Australia,APAC,Connery,Sean
2032,10204,39,33.22,1295.58,2003/02/12,Envoyé,4,12,2003,Voitures anciennes,S24_3969,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,,Young,Jeff
2033,10214,44,34.87,1534.28,1/26/2004 0:00,Envoyé,1,1,2004,Voitures anciennes,S24_3969,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",,Madrid,,28023,Spain,EMEA,Sommer,Martín
2034,10227,27,43.9,1185.3,2004/02/03,Envoyé,1,3,2004,Voitures anciennes,S24_3969,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",,Lyon,,69004,France,EMEA,Saveley,Mary
2035,10242,46,36.93,1698.78,4/20/2004 0:00,Envoyé,2,4,2004,Voitures anciennes,S24_3969,Microscale Inc.,2125551957,5290 North Pendale Street,Suite 200,NYC,NY,10022,USA,,Kuo,Kee
2036,10280,33,41.85,1381.05,8/17/2004 0:00,Envoyé,3,8,2004,Voitures anciennes,S24_3969,Amica Models & Co.,011-4988555,Via Monte Bianco 34,,Torino,,10100,Italy,EMEA,Accorti,Paolo
2037,10288,33,40.61,1340.13,2004/01/09,Envoyé,3,9,2004,Voitures anciennes,S24_3969,Handji Gifts& Co,652241555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,Singapore,APAC,Victorino,Wendy
2038,10303,24,40.2,964.8,2004/06/10,Envoyé,4,10,2004,Voitures anciennes,S24_3969,"Iberia Gift Imports, Corp.",(95) 555 82 82,"C/ Romero, 33",,Sevilla,,41101,Spain,EMEA,Roel,José Pedro
2039,10312,31,35.28,1093.68,10/21/2004 0:00,Envoyé,4,10,2004,Voitures anciennes,S24_3969,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie
2040,10332,41,77.24,3166.83,11/17/2004 0:00,Envoyé,4,11,2004,Voitures anciennes,S24_3969,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria
2041,10346,22,97.43,2143.46,11/29/2004 0:00,Envoyé,4,11,2004,Voitures anciennes,S24_3969,Signal Gift Stores,7025551838,8489 Strong St.,,Las Vegas,NV,83030,USA,,King,Sue
2042,10368,46,37.34,1717.64,1/19/2005 0:00,Envoyé,1,1,2005,Voitures anciennes,S24_3969,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie
2043,10380,43,95.03,4086.29,2/16/2005 0:00,Envoyé,1,2,2005,Voitures anciennes,S24_3969,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego
2044,10408,15,36.93,553.95,4/22/2005 0:00,Envoyé,2,4,2005,Voitures anciennes,S24_3969,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,,Minato-ku,Tokyo,106-0032,Japan,Japan,Shimamura,Akiko
2045,10420,15,43.48,652.19,5/29/2005 0:00,En cours,2,5,2005,Voitures anciennes,S24_3969,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian
2046,10104,26,112.37,2921.62,1/31/2003 0:00,Envoyé,1,1,2003,Voitures classiques,S24_4048,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego
2047,10115,44,126.56,5568.64,2003/04/04,Envoyé,2,4,2003,Voitures classiques,S24_4048,Classic Legends Inc.,2125558493,5905 Pompton St.,Suite 750,NYC,NY,10022,USA,,Hernandez,Maria
2048,10127,20,96.95,1939.0,2003/03/06,Envoyé,2,6,2003,Voitures classiques,S24_4048,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,,Young,Jeff
2049,10141,40,94.6,3784.0,2003/01/08,Envoyé,3,8,2003,Voitures classiques,S24_4048,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",,Espoo,,FIN-02271,Finland,EMEA,Suominen,Kalle
2050,10152,23,121.82,2801.85,9/25/2003 0:00,Envoyé,3,9,2003,Voitures classiques,S24_4048,"Australian Gift Network, Co",61-7-3844-6555,31 Duncan St. West End,,South Brisbane,Queensland,4101,Australia,APAC,Calaghan,Tony
2051,10165,24,99.35,2384.39,10/22/2003 0:00,Envoyé,4,10,2003,Voitures classiques,S24_4048,"Dragon Souveniers, Ltd.",652217555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan,Natividad,Eric
2052,10176,29,100.53,2915.37,2003/06/11,Envoyé,4,11,2003,Voitures classiques,S24_4048,L'ordine Souveniers,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA,Moroni,Maurizio
2053,10184,49,118.28,5795.72,11/14/2003 0:00,Envoyé,4,11,2003,Voitures classiques,S24_4048,"Iberia Gift Imports, Corp.",(95) 555 82 82,"C/ Romero, 33",,Sevilla,,41101,Spain,EMEA,Roel,José Pedro
2054,10195,34,108.81,3699.54,11/25/2003 0:00,Envoyé,4,11,2003,Voitures classiques,S24_4048,Mini Classics,9145554562,3758 North Pendale Street,,White Plains,NY,24067,USA,,Frick,Steve
2055,10207,28,106.42,2979.76,2003/09/12,Envoyé,4,12,2003,Voitures classiques,S24_4048,Diecast Collectables,6175552555,6251 Ingle Ln.,,Boston,MA,51003,USA,,Franco,Valarie
2056,10220,37,136.02,5032.74,2004/12/02,Envoyé,1,2,2004,Voitures classiques,S24_4048,"Clover Collections, Co.",35318621555,25 Maiden Lane,Floor No. 4,Dublin,,2,Ireland,EMEA,Cassidy,Dean
2057,10230,45,105.26,4736.7,3/15/2004 0:00,Envoyé,1,3,2004,Voitures classiques,S24_4048,"Blauer See Auto, Co.",+49 69 66 90 2555,Lyonerstr. 34,,Frankfurt,,60528,Germany,EMEA,Keitel,Roland
2058,10246,46,137.19,6310.74,2004/05/05,Envoyé,2,5,2004,Voitures classiques,S24_4048,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego
2059,10271,22,139.57,3070.54,7/20/2004 0:00,Envoyé,3,7,2004,Voitures classiques,S24_4048,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie
2060,10282,39,123.01,4797.39,8/20/2004 0:00,Envoyé,3,8,2004,Voitures classiques,S24_4048,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie
2061,10292,27,141.93,3832.11,2004/08/09,Envoyé,3,9,2004,Voitures classiques,S24_4048,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,,Yu,Kwai
2062,10305,36,128.92,4641.12,10/13/2004 0:00,Envoyé,4,10,2004,Voitures classiques,S24_4048,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,,Cambridge,MA,51247,USA,,Hernandez,Marta
2063,10314,38,105.27,4000.26,10/22/2004 0:00,Envoyé,4,10,2004,Voitures classiques,S24_4048,Heintze Collectables,86 21 3555,Smagsloget 45,,?rhus,,8200,Denmark,EMEA,Ibsen,Palle
2064,10325,44,121.03,5325.32,2004/05/11,Envoyé,4,11,2004,Voitures classiques,S24_4048,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,Norway,EMEA,Bergulfsen,Jonas
2065,10336,31,148.98,4618.38,11/20/2004 0:00,Envoyé,4,11,2004,Voitures classiques,S24_4048,"La Corne D'abondance, Co.",(1) 42.34.2555,"265, boulevard Charonne",,Paris,,75012,France,EMEA,Bertrand,Marie
2066,10349,23,138.38,3182.74,2004/01/12,Envoyé,4,12,2004,Voitures classiques,S24_4048,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,,Young,Jeff
2067,10359,22,118.31,2602.82,12/15/2004 0:00,Envoyé,4,12,2004,Voitures classiques,S24_4048,Reims Collectables,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,France,EMEA,Henriot,Paul
2068,10371,28,50.31,1408.68,1/23/2005 0:00,Envoyé,1,1,2005,Voitures classiques,S24_4048,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie
2069,10383,21,93.9,1971.9,2/22/2005 0:00,Envoyé,1,2,2005,Voitures classiques,S24_4048,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego
2070,10394,37,140.75,5207.75,3/15/2005 0:00,Envoyé,1,3,2005,Voitures classiques,S24_4048,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego
2071,10412,31,137.19,4252.89,2005/03/05,Envoyé,2,5,2005,Voitures classiques,S24_4048,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego
2072,10103,25,114.92,2873.0,1/29/2003 0:00,Envoyé,1,1,2003,Voitures anciennes,S24_4258,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,Norway,EMEA,Bergulfsen,Jonas
2073,10111,26,86.67,2253.42,3/25/2003 0:00,Envoyé,1,3,2003,Voitures anciennes,S24_4258,Mini Wheels Co.,6505555787,5557 North Pendale Street,,San Francisco,CA,,USA,,Murphy,Julie
2074,10126,34,105.17,3575.78,5/28/2003 0:00,Envoyé,2,5,2003,Voitures anciennes,S24_4258,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",,Madrid,,28023,Spain,EMEA,Sommer,Martín
2075,10139,29,112.96,3275.83,7/16/2003 0:00,Envoyé,3,7,2003,Voitures anciennes,S24_4258,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian
2076,10149,20,90.55,1811.0,2003/12/09,Envoyé,3,9,2003,Voitures anciennes,S24_4258,Signal Collectibles Ltd.,4155554312,2793 Furth Circle,,Brisbane,CA,94217,USA,,Taylor,Sue
2077,10163,42,91.54,3844.68,10/20/2003 0:00,Envoyé,4,10,2003,Voitures anciennes,S24_4258,Classic Legends Inc.,2125558493,5905 Pompton St.,Suite 750,NYC,NY,10022,USA,,Hernandez,Maria
2078,10173,22,116.86,2570.92,2003/05/11,Envoyé,4,11,2003,Voitures anciennes,S24_4258,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni
2079,10183,47,107.12,5034.64,11/13/2003 0:00,Envoyé,4,11,2003,Voitures anciennes,S24_4258,"Classic Gift Ideas, Inc",2155554695,782 First Street,,Philadelphia,PA,71270,USA,,Cervantes,Francisca
2080,10193,20,113.95,2279.0,11/21/2003 0:00,Envoyé,4,11,2003,Voitures anciennes,S24_4258,"Australian Collectables, Ltd",61-9-3844-6555,7 Allen Street,,Glen Waverly,Victoria,3150,Australia,APAC,Connery,Sean
2081,10206,33,97.39,3213.87,2003/05/12,Envoyé,4,12,2003,Voitures anciennes,S24_4258,Canadian Gift Exchange Network,(604) 555-3392,1900 Oak St.,,Vancouver,BC,V3F 2K1,Canada,,Tannamuri,Yoshi
2082,10215,39,90.56,3531.84,1/29/2004 0:00,Envoyé,1,1,2004,Voitures anciennes,S24_4258,West Coast Collectables Co.,3105553722,3675 Furth Circle,,Burbank,CA,94019,USA,,Thompson,Steve
2083,10228,33,103.23,3406.59,2004/10/03,Envoyé,1,3,2004,Voitures anciennes,S24_4258,Cambridge Collectables Co.,6175555555,4658 Baden Av.,,Cambridge,MA,51247,USA,,Tseng,Kyung
2084,10244,40,86.67,3466.8,4/29/2004 0:00,Envoyé,2,4,2004,Voitures anciennes,S24_4258,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego
2085,10257,46,78.88,3628.47,6/14/2004 0:00,Envoyé,2,6,2004,Voitures anciennes,S24_4258,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,,Frick,Sue
2086,10269,48,97.39,4674.72,7/16/2004 0:00,Envoyé,3,7,2004,Voitures anciennes,S24_4258,Salzburg Collectables,6562-9555,Geislweg 14,,Salzburg,,5020,Austria,EMEA,Pipps,Georg
2087,10280,21,78.88,1656.48,8/17/2004 0:00,Envoyé,3,8,2004,Voitures anciennes,S24_4258,Amica Models & Co.,011-4988555,Via Monte Bianco 34,,Torino,,10100,Italy,EMEA,Accorti,Paolo
2088,10290,45,114.91,5170.95,2004/07/09,Envoyé,3,9,2004,Voitures anciennes,S24_4258,Auto-Moto Classics Inc.,6175558428,16780 Pompton St.,,Brickhaven,MA,58339,USA,,Taylor,Leslie
2089,10304,33,101.29,3342.57,2004/11/10,Envoyé,4,10,2004,Voitures anciennes,S24_4258,Auto Associés & Cie.,30.59.8555,"67, avenue de l'Europe",,Versailles,,78000,France,EMEA,Tonini,Daniel
2090,10312,44,111.01,4884.44,10/21/2004 0:00,Envoyé,4,10,2004,Voitures anciennes,S24_4258,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie
2091,10324,33,189.92,6267.36,2004/05/11,Envoyé,4,11,2004,Voitures anciennes,S24_4258,Vitachrome Inc.,2125551500,2678 Kingston Rd.,Suite 101,NYC,NY,10022,USA,,Frick,Michael
2092,10333,39,113.44,4424.16,11/18/2004 0:00,Envoyé,4,11,2004,Voitures anciennes,S24_4258,Mini Wheels Co.,6505555787,5557 North Pendale Street,,San Francisco,CA,,USA,,Murphy,Julie
2093,10348,39,50.3,1961.69,2004/01/11,Envoyé,4,11,2004,Voitures anciennes,S24_4258,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",,Madrid,,28023,Spain,EMEA,Sommer,Martín
2094,10358,41,167.0,6847.0,2004/10/12,Envoyé,4,12,2004,Voitures anciennes,S24_4258,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego
2095,10369,40,86.9,3476.0,1/20/2005 0:00,Envoyé,1,1,2005,Voitures anciennes,S24_4258,Collectables For Less Inc.,6175558555,7825 Douglas Av.,,Brickhaven,MA,58339,USA,,Nelson,Allen
2096,10382,33,139.16,4592.28,2/17/2005 0:00,Envoyé,1,2,2005,Voitures anciennes,S24_4258,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie
2097,10423,28,78.88,2208.64,5/30/2005 0:00,En cours,2,5,2005,Voitures anciennes,S24_4258,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,,Bruxelles,,B-1180,Belgium,EMEA,Dewey,Catherine
2098,10106,26,63.76,1657.76,2/17/2003 0:00,Envoyé,1,2,2003,Avions,S24_4278,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni
2099,10120,29,85.48,2478.92,4/29/2003 0:00,Envoyé,2,4,2003,Avions,S24_4278,"Australian Collectors, Co.",395204555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter
2100,10133,46,77.51,3565.46,6/27/2003 0:00,Envoyé,2,6,2003,Avions,S24_4278,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego
2101,10145,33,84.76,2797.08,8/25/2003 0:00,Envoyé,3,8,2003,Avions,S24_4278,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,,Pasadena,CA,90003,USA,,Young,Julie
2102,10168,48,78.25,3756.0,10/28/2003 0:00,Envoyé,4,10,2003,Avions,S24_4278,Technics Stores Inc.,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,,Hirano,Juri
2103,10210,40,71.0,2840.0,2004/12/01,Envoyé,1,1,2004,Avions,S24_4278,Osaka Souveniers Co.,+81 06 6342 5555,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",,Osaka,Osaka,530-0003,Japan,Japan,Kentary,Mory
2104,10223,23,74.62,1716.26,2/20/2004 0:00,Envoyé,1,2,2004,Avions,S24_4278,"Australian Collectors, Co.",395204555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter
2105,10235,40,81.12,3244.8,2004/02/04,Envoyé,2,4,2004,Avions,S24_4278,"Royal Canadian Collectables, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,,Tsawassen,BC,T2F 8M4,Canada,,Lincoln,Elizabeth
2106,10250,37,74.61,2760.57,2004/11/05,Envoyé,2,5,2004,Avions,S24_4278,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,,Frick,Sue
2107,10263,24,75.33,1807.92,6/28/2004 0:00,Envoyé,2,6,2004,Avions,S24_4278,Gift Depot Inc.,2035552570,25593 South Bay Ln.,,Bridgewater,CT,97562,USA,,King,Julie
2108,10275,27,62.3,1682.1,7/23/2004 0:00,Envoyé,3,7,2004,Avions,S24_4278,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine
2109,10284,21,71.0,1491.0,8/21/2004 0:00,Envoyé,3,8,2004,Avions,S24_4278,"Norway Gifts By Mail, Co.",4722121555,"Drammensveien 126 A, PB 744 Sentrum",,Oslo,,N 0106,Norway,EMEA,Klaeboe,Jan
2110,10297,23,72.44,1666.12,9/16/2004 0:00,Envoyé,3,9,2004,Avions,S24_4278,"Clover Collections, Co.",35318621555,25 Maiden Lane,Floor No. 4,Dublin,,2,Ireland,EMEA,Cassidy,Dean
2111,10308,44,83.31,3665.64,10/15/2004 0:00,Envoyé,4,10,2004,Avions,S24_4278,Mini Classics,9145554562,3758 North Pendale Street,,White Plains,NY,24067,USA,,Frick,Steve
2112,10317,35,83.31,2915.85,2004/02/11,Envoyé,4,11,2004,Avions,S24_4278,Technics Stores Inc.,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,,Hirano,Juri
2113,10328,43,60.85,2616.55,2004/12/11,Envoyé,4,11,2004,Avions,S24_4278,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni
2114,10340,40,84.75,3390.0,11/24/2004 0:00,Envoyé,4,11,2004,Avions,S24_4278,Enaco Distributors,(93) 203 4555,"Rambla de Cataluña, 23",,Barcelona,,8022,Spain,EMEA,Saavedra,Eduardo
2115,10353,35,89.88,3145.8,2004/04/12,Envoyé,4,12,2004,Avions,S24_4278,Gift Ideas Corp.,2035554407,2440 Pompton St.,,Glendale,CT,97561,USA,,Lewis,Dan
2116,10361,25,62.46,1561.5,12/17/2004 0:00,Envoyé,4,12,2004,Avions,S24_4278,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian
2117,10375,43,233.47,10039.2,2005/03/02,Envoyé,1,2,2005,Avions,S24_4278,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine
2118,10386,50,63.34,3167.0,2005/01/03,Résolu,1,3,2005,Avions,S24_4278,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego
2119,10398,45,78.25,3521.25,3/30/2005 0:00,Envoyé,1,3,2005,Avions,S24_4278,Reims Collectables,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,France,EMEA,Henriot,Paul
2120,10401,52,81.13,4218.76,2005/03/04,En attente,2,4,2005,Avions,S24_4278,Tekni Collectables Inc.,2015559350,7476 Moss Rd.,,Newark,NJ,94019,USA,,Brown,William
2121,10416,48,74.62,3581.76,2005/10/05,Envoyé,2,5,2005,Avions,S24_4278,L'ordine Souveniers,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA,Moroni,Maurizio
2122,10108,31,68.7,2129.7,2003/03/03,Envoyé,1,3,2003,Voitures classiques,S24_4620,Cruz & Sons Co.,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,,Makati City,,1227 MM,Philippines,Japan,Cruz,Arnold
2123,10122,29,71.13,2062.77,2003/08/05,Envoyé,2,5,2003,Voitures classiques,S24_4620,Marseille Mini Autos,91.24.4555,"12, rue des Bouchers",,Marseille,,13008,France,EMEA,Lebihan,Laurence
2124,10135,23,87.31,2008.13,2003/02/07,Envoyé,3,7,2003,Voitures classiques,S24_4620,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie
2125,10147,31,64.67,2004.77,2003/05/09,Envoyé,3,9,2003,Voitures classiques,S24_4620,Collectables For Less Inc.,6175558555,7825 Douglas Av.,,Brickhaven,MA,58339,USA,,Nelson,Allen
2126,10159,23,67.1,1543.3,2003/10/10,Envoyé,4,10,2003,Voitures classiques,S24_4620,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,,San Francisco,CA,,USA,,Brown,Julie
2127,10169,24,94.57,2269.67,2003/04/11,Envoyé,4,11,2003,Voitures classiques,S24_4620,"Anna's Decorations, Ltd",299368555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna
2128,10180,28,71.14,1991.92,2003/11/11,Envoyé,4,11,2003,Voitures classiques,S24_4620,Daedalus Designs Imports,20.16.1555,"184, chaussée de Tournai",,Lille,,59000,France,EMEA,Rancé,Martine
2129,10191,44,66.29,2916.76,11/20/2003 0:00,Envoyé,4,11,2003,Voitures classiques,S24_4620,"Toms Spezialitäten, Ltd",0221-5554327,Mehrheimerstr. 369,,Köln,,50739,Germany,EMEA,Pfalzheim,Henriette
2130,10211,22,92.16,2027.52,1/15/2004 0:00,Envoyé,1,1,2004,Voitures classiques,S24_4620,Auto Canal+ Petit,(1) 47.55.6555,"25, rue Lauriston",,Paris,,75016,France,EMEA,Perrier,Dominique
2131,10225,46,70.32,3234.72,2/22/2004 0:00,Envoyé,1,2,2004,Voitures classiques,S24_4620,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,,Genève,,1203,Switzerland,EMEA,Holz,Michael
2132,10238,22,93.76,2062.72,2004/09/04,Envoyé,2,4,2004,Voitures classiques,S24_4620,Danish Wholesale Imports,31 12 3555,Vinbæltet 34,,Kobenhavn,,1734,Denmark,EMEA,Petersen,Jytte
2133,10252,38,87.31,3317.78,5/26/2004 0:00,Envoyé,2,5,2004,Voitures classiques,S24_4620,Auto Canal+ Petit,(1) 47.55.6555,"25, rue Lauriston",,Paris,,75016,France,EMEA,Perrier,Dominique
2134,10264,47,83.26,3913.22,6/30/2004 0:00,Envoyé,2,6,2004,Voitures classiques,S24_4620,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,,Boston,MA,51003,USA,,Yoshido,Juri
2135,10276,48,75.17,3608.16,2004/02/08,Envoyé,3,8,2004,Voitures classiques,S24_4620,Online Mini Collectables,6175557555,7635 Spinnaker Dr.,,Brickhaven,MA,58339,USA,,Barajas,Miguel
2136,10287,40,88.1,3524.0,8/30/2004 0:00,Envoyé,3,8,2004,Voitures classiques,S24_4620,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,,Genève,,1203,Switzerland,EMEA,Holz,Michael
2137,10299,32,80.83,2586.56,9/30/2004 0:00,Envoyé,3,9,2004,Voitures classiques,S24_4620,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,,Helsinki,,21240,Finland,EMEA,Karttunen,Matti
2138,10310,49,97.01,4753.49,10/16/2004 0:00,Envoyé,4,10,2004,Voitures classiques,S24_4620,"Toms Spezialitäten, Ltd",0221-5554327,Mehrheimerstr. 369,,Köln,,50739,Germany,EMEA,Pfalzheim,Henriette
2139,10319,43,85.68,3684.24,2004/03/11,Envoyé,4,11,2004,Voitures classiques,S24_4620,Microscale Inc.,2125551957,5290 North Pendale Street,Suite 200,NYC,NY,10022,USA,,Kuo,Kee
2140,10331,41,139.39,5714.99,11/17/2004 0:00,Envoyé,4,11,2004,Voitures classiques,S24_4620,Motor Mint Distributors Inc.,2155559857,11328 Douglas Av.,,Philadelphia,PA,71270,USA,,Hernandez,Rosa
2141,10343,30,103.26,3097.8,11/24/2004 0:00,Envoyé,4,11,2004,Voitures classiques,S24_4620,Reims Collectables,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,France,EMEA,Henriot,Paul
2142,10355,28,95.38,2670.64,2004/07/12,Envoyé,4,12,2004,Voitures classiques,S24_4620,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego
2143,10363,43,119.87,5154.41,2005/06/01,Envoyé,1,1,2005,Voitures classiques,S24_4620,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",,Espoo,,FIN-02271,Finland,EMEA,Suominen,Kalle
2144,10378,41,119.36,4893.76,2005/10/02,Envoyé,1,2,2005,Voitures classiques,S24_4620,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego
2145,10390,30,82.4,2472.0,2005/04/03,Envoyé,1,3,2005,Voitures classiques,S24_4620,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie
